,label,title,title2
402,10,programacion-para-juegos-leccion-3.md,Programación para Juegos - Lección 3 - Librerías de SDL
299,10,como-salir-mundo-google.md,Cómo salir del mundo de Google
166,10,como-maximizar-la-vida-de-la-bateria-en-tu-laptop-linux.md,Cómo maximizar la Vida de la Batería en tu Laptop Linux
315,10,chuleta-de-comandos-para-gpg.md,Chuleta de comandos para GPG
240,10,como-crear-un-front-controller-en-php.md,Cómo crear un Front Controller en PHP
407,10,futuro-ides-de-escritorio.md,5 Razones por las cuales en 5 años los IDEs de escritorio estarán muertos
164,10,cual-es-la-diferencia-entre-los-distintos-formatos-de-audio-y-cual-deberia-elegir.md,"¿Cual es la diferencia entre los distintos formatos de audio, y cual debería  elegir?"
311,10,como-instalar-nginx-con-php5-fpm.md,Cómo instalar y configurar Nginx con php5-fpm
409,10,celebrando-los-20-anos-de-linux-video.md,Celebrando los 20 años de Linux [Video]
411,10,como-tener-un-terminal-transparente-como-wallpaper-que-muestre-informacion.md,Cómo tener un terminal transparente como wallpaper que muestre información
162,10,logrando-el-anonimato-con-tor-parte-4.md,Logrando el anonimato con Tor (Parte 4) - Tor para relés
159,10,el-uso-de-contrasenas-en-una-evolucion-tecnologica.md,El uso de contraseñas en una evolución tecnológica
158,10,rockmelt-una-navegador-social-basado-en.md,"Rockmelt, una navegador social basado en Chromium"
241,10,video-tutoriales-ataque-man-in-middle.md,[Vídeo tutoriales] Ataque Man in the middle
416,10,habilitar-el-teclado-en-el-emulador-android.md,Cómo habilitar el teclado en el emulador Android
418,10,chema-alonso-hablando-de-la-inseguridad.md,Chema Alonso hablando de la inseguridad de las vías telemáticas
419,10,como-se-almacenan-tus-contrasenas-en-internet-y-cuando-la-longitud-de-la-misma-no-importa.md,Cómo se almacenan tus contraseñas en internet (y cuando la longitud  de la misma no importa)
156,10,optimizar-sumas-en-paralelo.md,Optimizar sumas en paralelo
163,10,esnifando-la-red-pruebas-de-seguridad.md,'Esnifando la red (Pruebas de seguridad): Ettercap y Wireshark (Man in the middle)'
334,10,world-of-warcraft-sobre-android.md,World of Warcraft sobre Android
243,11,plsql-registros-y-tablas.md,PL/SQL. Registros y Tablas
223,11,plsql-excepciones.md,PL/SQL. Excepciones
580,11,introduccion-plsql.md,Introducción a PL/SQL
319,11,programacion-android-usando-cursores.md,Programación Android: Usando cursores
234,11,conectar-base-de-datos-sql-server-2008.md,Conectar base de datos sql Server 2008 a aplicación Java remotamente
124,11,fundamentos-de-plsql.md,Fundamentos de PL/SQL
553,11,how-to-remove-slotted-packages-in-gentoo.en.md,How to remove slotted packages in gentoo
451,11,introduccion-sql-sql-introduction.md,Introducción SQL
300,11,consulta-de-datos-tablas-resumen.md,Consulta de Datos - Tablas Resumen operadores y Funciones Oracle
443,11,plsql-procedimientos-y-funciones.md,PL/SQL. Procedimientos y Funciones
439,11,como-instalar-actualizar-elminar-paquetes-gentoo.markdown,Cómo Instalar/actualizar/eliminar Paquetes en Gentoo
463,11,que-son-los-ppa-what-ppa-is.md,¿Qué son los PPA?
465,11,clases-y-objetos-el-destructor.md,Clases y Objetos. El Destructor
251,11,erp-cobros.md,Resultados examen PL/SQL base de datos
472,11,introduccion-plsql-transacciones.md,Introducción a PL/SQL. Transacciones
148,11,conectar-base-de-datos-oracle.md,Conectar base de datos ORACLE a aplicación Java remotamente
151,11,clases-y-objetos-introduccion.md,Programación en C++. Clases y objetos - Introducción
484,11,plsql-estructuras-basicas-de-control.md,PL/SQL. Estructuras básicas de control
165,11,cant-update-to-firefox-48-in-gentoo-nss-version-too-old.markdown,Error NSS Al Actualizar Firefox 48 en Gentoo
560,11,plsql-declaracion-de-variables.md,PL/SQL. Declaración de variables
405,11,bloques-plsql.md,Bloques PL/SQL
257,11,how-to-remove-slotted-packages-in-gentoo.md,Cómo eliminar un paquete slotted en Gentoo
173,11,como-crear-un-repositorio-ppa-how.md,Como crear un PPA (Personal Package Archive)
191,11,quic-analisis-practico-del-protocolo-de-google.md,QUIC: Análisis práctico del protocolo de Google
524,11,ejemplo-pdoo-ruby.md,Introducción rápida a Ruby
370,11,plsql-paquetes-packages.md,PL/SQL. Paquetes (Packages)
292,11,componentes-del-lenguaje-sql-sql.md,Componentes del lenguaje SQL
534,11,plsql-cursores.md,PL/SQL. Cursores
536,11,clases-y-objetos-funciones-inline.md,Clases y Objetos - Funciones inline
53,11,acceder-variable-dentro-funcion-r.markdown,Cómo modificar Una Variable Desde Dentro De Una Función en R
352,11,declaracion-variable-entre-funcion-llave.markdown,Declaración De Variables Entre El Nombre De La Función Y La Primera Llave en C
351,11,variables-php-depurar-print_r-var_dump.markdown,Cómo Mostrar Información De Variables PHP Depurando
44,11,clases-y-objetos-pasar-un-objeto-una.md,Clases y Objetos - Pasar un objeto a una función
169,11,que-es-quic-el-nuevo-protocolo-desarrollado-por-google.md,"Qué es QUIC, el nuevo protocolo desarrollado por Google"
301,11,investigadores-del-mit-usan-ecuaciones-algebraicas-para-mejorar-las-transmisiones-wifi-y-lte-coded-tcp.md,Investigadores del MIT usan ecuaciones algebráicas para mejorar las transmisiones WIFI y LTE con coded TCP
